name,description,signature,threat_score,color,background_color,link,CVE,CVSS,,
Phishing,Known Phishing IP detected,38\.143\.68\.22,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,38\.74\.14\.184,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,41\.144\.80\.83,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,41\.145\.7\.81,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,41\.150\.219\.57,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,41\.247\.163\.87,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,41\.76\.212\.142,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,43\.255\.241\.226,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.118\.148\.249,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.138\.172\.23,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.224\.131\.67,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.55\.51\.165,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.56\.113\.111,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.64\.1\.215,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.76\.236\.60,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.76\.46\.237,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,45\.77\.62\.49,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.101\.183\.148,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.101\.188\.239,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.21\.147\.92,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.41\.136\.67,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.41\.149\.124,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,46\.41\.151\.69,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,49\.206\.244\.236,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,5\.132\.159\.48,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,5\.196\.148\.45,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,5\.23\.54\.88,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,5\.8\.88\.97,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,5\.9\.118\.236,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.158\.105\.218,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.158\.187\.82,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.255\.74\.82,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.216\.123,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.80\.247,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.83\.36,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.86\.154,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.86\.247,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.68\.87\.7,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.75\.67\.181,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.77\.235\.222,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.77\.58\.250,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.77\.91\.135,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.79\.67\.198,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.83\.70\.41,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.83\.75\.130,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,51\.89\.63\.132,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.1\.219\.11,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.119\.1\.112,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.119\.1\.118,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.204\.14\.172,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.21\.113\.188,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.5\.250\.60,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.51\.167\.63,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.56\.220\.194,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.56\.252\.125,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.57\.33\.160,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.65\.61\.89,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,52\.91\.254\.35,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.144\.201\.47,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.161\.170\.56,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.162\.106\.88,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.164\.176\.251,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.173\.69\.126,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.174\.73\.165,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.209\.79\.45,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.254\.138\.144,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.254\.233\.23,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.255\.233\.49,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.36\.118\.6,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.36\.17\.237,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.36\.232\.253,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.37\.138\.97,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.37\.74\.164,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.37\.77\.131,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.38\.175\.84,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.38\.55\.240,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.67\.16\.61,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,54\.91\.89\.128,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,58\.177\.253\.163,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,58\.9\.168\.63,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,61\.112\.16\.152,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,61\.19\.247\.10,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,64\.31\.2\.53,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,64\.87\.18\.45,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,65\.111\.178\.18,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,65\.39\.242\.113,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.135\.34\.216,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.147\.240\.25,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.147\.244\.247,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.45\.236\.134,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.49\.196\.225,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.55\.159\.187,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.7\.148\.85,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.70\.130\.241,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,66\.85\.46\.58,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.20\.111\.129,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.20\.76\.127,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.205\.148\.86,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.205\.187\.76,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.207\.91\.39,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.225\.172\.93,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.23\.238\.165,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,67\.231\.255\.157,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.1\.61,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.13\.212,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.193\.189,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.195\.127,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.195\.133,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.207\.62,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.231\.239,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.234\.44,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.43\.36,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,68\.183\.94\.8,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,69\.183\.32\.121,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,69\.195\.91\.38,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,69\.50\.214\.15,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,69\.89\.28\.174,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,69\.90\.132\.56,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,72\.18\.132\.49,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,72\.18\.198\.164,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,73\.22\.226\.231,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,74\.124\.217\.149,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,74\.220\.202\.158,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,74\.220\.219\.121,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,75\.127\.4\.185,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,76\.74\.170\.56,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,77\.74\.224\.165,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,78\.143\.96\.35,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,79\.170\.44\.92,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,79\.172\.201\.80,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,79\.96\.122\.229,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,79\.96\.33\.43,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,81\.19\.215\.8,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,81\.2\.248\.97,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,81\.2\.249\.91,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.118\.21\.130,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.118\.21\.131,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.118\.21\.166,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.118\.21\.167,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.118\.21\.168,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.146\.39\.119,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,82\.165\.122\.149,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,83\.220\.171\.229,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,85\.25\.13\.229,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,85\.255\.1\.93,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,86\.105\.212\.118,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,86\.106\.102\.167,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,88\.119\.179\.134,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,88\.166\.52\.235,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,89\.161\.207\.107,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,89\.249\.65\.62,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,89\.36\.220\.184,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,89\.40\.125\.47,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,89\.46\.74\.236,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,91\.121\.106\.22,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,91\.134\.15\.230,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,91\.195\.99\.137,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,91\.195\.99\.139,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,92\.27\.75\.224,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,93\.126\.60\.196,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,93\.158\.239\.29,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.136\.29\.42,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.140\.125\.127,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.161\.231,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.197\.22,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.203\.169,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.242\.164,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.250\.193,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,94\.177\.254\.180,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing IP detected,95\.179\.180\.165,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/09ss2sc\.royalwebhosting\.net,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/118\.24\.213\.98,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/1458149194\.com,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/173-255-253-187\.ip\.linodeusercontent\.com\/dpd\/?4&x19nw,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/185\.236\.228\.18\/authorize\.php?0mETddJgeNrvWlzpgfDFamO1uELrQ6TnS4CludXmw2DNT6rz5wzjTgu2VU8z2uV1hdgjMtcMqgjZMbiAvCt620qirkiMpzq7sWRjyAN1eKXCrtdN2Mpn0BAbB1FWcHa8JyAAUSeDVuj5odvIBg1lHLsN1ndy1Tl8TTi1gE4ByiiPXDTGxCY50IaarUAaOwmuviVLQ4N5EIERD10PkdELVxuMUaniyM38wYEksckpSflmtsJqt1b2sPmStQdlD1U4=,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/43\.128\.92\.128\/InteractiveLogin?passive=1209600u0026amp;continue=https:\/\/accounts\.google\.com\/?u0026amp;xrealip=107\.178\.200\.235u0026amp;followup=https:\/\/accounts\.google\.com\/?&xrealip=107\.178\.239\.214&ifkv=AeDOFXhDPPLMdyzhq8YVwQtb3LJaL8v0quqIqw-JBrofsBRdy4-qQOZQ2LUyl2dvVF4nUG3GZ6TOJA,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/43\.156\.237\.181\/InteractiveLogin?continue=https:\/\/accounts\.google\.com\/?&followup=https:\/\/accounts\.google\.com\/?&passive=1209600&xrealip=107\.178\.232\.181&ifkv=ASKXGp3S1l43PrmQIRlpqxcD6UcekGGpU4-VXOHpdGSQIydKc4bQ53tpzR5QiACBnFp9Bw4dKul_Vg,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/995530\.vip,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/aijjsw\.c505\.net,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/apple\.appleidbc\.xyz,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/apple\.appleidkd\.xyz,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/app\.wallet-uniswap\.eth\.li,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/ardupilot\.org\/dev\/docs\/extended-kalman-filter\.html,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/argenaruzhan\.kz,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/att-100136\.weeblysite\.com,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/att-106673\.weeblysite\.com,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/att-106820-109969\.weeblysite\.com,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/att-mail-100312\.weeblysite\.com,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/attmailverificationmailserververification\.square\.site,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/attwebmail-106079\.square\.site,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/att-yahoo-mail-100067\.weeblysite\.com,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bafybeicywot2mqqb62bjl64i22v4ikrbnwlrfrzrhxgs7oiubr2yr7o5me\.ipfs\.cf-ipfs\.com,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bafybeih5avoba6p2jz6sldxqcjyafnfjew65uoijvjihmbdj4vzu45iunq\.ipfs\.cf-ipfs\.com,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bash-clouds-ba35\.etsbnauojrh\.workers\.dev\/6598972f-5289-45da-afa3-e82da827a5b2,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bash-clouds-ba35\.etsbnauojrh\.workers\.dev\/d616e3c7-f99c-4eb9-8c4b-19addc52abf1,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/beffz\.blogspot\.fi,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/big3money\.com,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bonheur_sources\.godaddysites\.com,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bt-100796\.weeblysite\.com,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/bt-107450\.weeblysite\.com,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/business-ads-support\.com\/2Ssnx99jpkfEdXpNyFyCNxxuV2sdgux9dPmBOlK3vPyyDNc1jAtXYRiKJBNPVbOZQ1qvc0pyGNX9r00BTrangdau\.html,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/business-ads-support\.com\/3KWRae33JGfU1mv3OB7cqI3rXobwcxD67qO8uI13e7O6kaZZBX2SvV9iabFdz99wpOuKmmEqkinuidkKTrangdau\.html,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/casinodepotpaypal\.com,7,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/ccc3115\.com,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/ccja\.c505\.net,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/QmaUyL4mCCi82yespNKF3ez8DwZJDmkMLiczEzAbk1HteX,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/QmdhbvvP9AgQNijAgH7qLEhsxp9BabGodBLDb2Ajk4T9f8,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/QmdtBqgqVLoR9D7Qbshc2jiPQhFkgJ4BdNTzcBVDZsXf9p,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/Qmf9zkFHwcSeAisjFydio9UX54q6yhCdq4s6HDca4QbNxz,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/QmfBzinbHMKq2Y3YPkQd2mm8KcZ2dfLaM8EoxPoGu9cwnq,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cf-ipfs\.com\/ipfs\/QmNwd3R97vQgYZ4wqgN55mWQGt3BJxc62KUvCZhWkC4MJe,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/chatbot-981325674-supporter\.firebaseapp\.com,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/claim-dagethadiah\.eventt\.asia,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cloud-app-git-feat-opensearch-walletconnect1\.vercel\.app\/sign-in,8,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cloudflare-ipfs\.com\/ipfs\/bafybeibp3rkdbtxtt6atfwja2ffej6dnj7fujw3ngzj35qb7gz4efkqu7q,9,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cloudflare-ipfs\.com\/ipfs\/bafybeigtmei7jznnfkpmdlmgudha7feoano7zqocvzwehm34eel2rtlo4q,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/crllinkri\.click-heree\.my\.id,6,#00000A,#ff00004a,N/A,N/A,N/A,,
Phishing,Known Phishing Link Detected,http:\/\/cuaks\.privrendom\.com,7,#00000A,#ff00004a,N/A,N/A,N/A,,
